ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 9. Not elsewhere classified,2007,0.26,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (ISCED-11): Total,2007,298.079,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (ISCED-11): X. No schooling,2007,8.291,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (ISCED-11): 0. Early childhood education,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (ISCED-11): 1. Primary education,2007,162.476,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (ISCED-11): 2. Lower secondary education,2007,73.737,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (ISCED-11): 5. Short-cycle tertiary education,2007,24.808,,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (ISCED-11): 6. Bachelor's or equivalent level,2007,27.811,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (ISCED-11): 9. Not elsewhere classified,2007,0.947,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (ISCED-11): Total,2007,35.824,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (ISCED-11): X. No schooling,2007,2.174,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (ISCED-11): 1. Primary education,2007,22.779,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (ISCED-11): 2. Lower secondary education,2007,6.875,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (ISCED-11): 5. Short-cycle tertiary education,2007,1.147,Unreliable,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (ISCED-11): 6. Bachelor's or equivalent level,2007,2.598,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (ISCED-11): 9. Not elsewhere classified,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 65+,Education (ISCED-11): Total,2007,8.269,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 65+,Education (ISCED-11): X. No schooling,2007,1.847,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 65+,Education (ISCED-11): 1. Primary education,2007,4.592,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 65+,Education (ISCED-11): 2. Lower secondary education,2007,0.803,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 65+,Education (ISCED-11): 5. Short-cycle tertiary education,2007,,Unreliable,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 65+,Education (ISCED-11): 6. Bachelor's or equivalent level,2007,0.771,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): Total,2007,362.064,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): X. No schooling,2007,4.444,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 0. Early childhood education,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 1. Primary education,2007,113.433,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 2. Lower secondary education,2007,109.367,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 5. Short-cycle tertiary education,2007,55.691,,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 6. Bachelor's or equivalent level,2007,78.015,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 9. Not elsewhere classified,2007,1.114,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2007,128.191,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2007,0.448,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2007,34.904,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2007,45.004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2007,23.258,,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2007,24.541,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 9. Not elsewhere classified,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (ISCED-11): Total,2007,224.786,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (ISCED-11): X. No schooling,2007,2.864,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (ISCED-11): 0. Early childhood education,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (ISCED-11): 1. Primary education,2007,73.779,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (ISCED-11): 2. Lower secondary education,2007,62.394,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (ISCED-11): 5. Short-cycle tertiary education,2007,32.055,,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (ISCED-11): 6. Bachelor's or equivalent level,2007,52.618,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (ISCED-11): 9. Not elsewhere classified,2007,1.075,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (ISCED-11): Total,2007,7.312,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (ISCED-11): X. No schooling,2007,0.664,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (ISCED-11): 1. Primary education,2007,4.051,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (ISCED-11): 2. Lower secondary education,2007,1.597,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (ISCED-11): 5. Short-cycle tertiary education,2007,,Unreliable,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (ISCED-11): 6. Bachelor's or equivalent level,2007,0.622,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (ISCED-11): 9. Not elsewhere classified,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 65+,Education (ISCED-11): Total,2007,1.774,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 65+,Education (ISCED-11): X. No schooling,2007,0.467,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 65+,Education (ISCED-11): 1. Primary education,2007,0.7,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 65+,Education (ISCED-11): 2. Lower secondary education,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 65+,Education (ISCED-11): 5. Short-cycle tertiary education,2007,,Unreliable,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 65+,Education (ISCED-11): 6. Bachelor's or equivalent level,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): Total,Education (Aggregate levels): Total,2007,891.038,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): Total,Education (Aggregate levels): Less than basic,2007,19.27,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): Total,Education (Aggregate levels): Basic,2007,648.428,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): Total,Education (Aggregate levels): Advanced,2007,220.767,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): Total,Education (Aggregate levels): Level not stated,2007,2.573,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 15-24,Education (Aggregate levels): Total,2007,314.992,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 15-24,Education (Aggregate levels): Less than basic,2007,2.953,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 15-24,Education (Aggregate levels): Basic,2007,234.275,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 15-24,Education (Aggregate levels): Advanced,2007,77.467,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 15-24,Education (Aggregate levels): Level not stated,2007,0.298,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 25-34,Education (Aggregate levels): Total,2007,279.574,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 25-34,Education (Aggregate levels): Less than basic,2007,2.559,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 25-34,Education (Aggregate levels): Basic,2007,181.365,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 25-34,Education (Aggregate levels): Advanced,2007,94.568,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 25-34,Education (Aggregate levels): Level not stated,2007,1.081,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 35-44,Education (Aggregate levels): Total,2007,154.567,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 35-44,Education (Aggregate levels): Less than basic,2007,4.599,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 35-44,Education (Aggregate levels): Basic,2007,121.018,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 35-44,Education (Aggregate levels): Advanced,2007,28.562,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 35-44,Education (Aggregate levels): Level not stated,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 45-54,Education (Aggregate levels): Total,2007,88.724,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 45-54,Education (Aggregate levels): Less than basic,2007,4.007,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 45-54,Education (Aggregate levels): Basic,2007,70.001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 45-54,Education (Aggregate levels): Advanced,2007,14.162,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 45-54,Education (Aggregate levels): Level not stated,2007,0.553,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 55-64,Education (Aggregate levels): Total,2007,43.137,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 55-64,Education (Aggregate levels): Less than basic,2007,2.838,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 55-64,Education (Aggregate levels): Basic,2007,35.301,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 55-64,Education (Aggregate levels): Advanced,2007,4.745,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 55-64,Education (Aggregate levels): Level not stated,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 65+,Education (Aggregate levels): Total,2007,10.044,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 65+,Education (Aggregate levels): Less than basic,2007,2.314,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 65+,Education (Aggregate levels): Basic,2007,6.468,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (10-year bands): 65+,Education (Aggregate levels): Advanced,2007,1.262,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): Total,Education (Aggregate levels): Total,2007,528.973,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): Total,Education (Aggregate levels): Less than basic,2007,14.826,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
