ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 2. Administrative and managerial workers,,1980,4.475,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 3. Clerical and related workers,,1980,31.087,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 4. Sales workers,,1980,16.997,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 5. Service workers,,1980,24.753,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1980,12.72,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1980,125.855,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): X. Not elsewhere classified,,1980,13.404,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): Total,,1980,216.037,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-68): 0/1. Professional, technical and related workers",,1980,5.939,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 2. Administrative and managerial workers,,1980,4.079,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 3. Clerical and related workers,,1980,16.271,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 4. Sales workers,,1980,12.994,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 5. Service workers,,1980,16.545,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1980,12.72,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1980,97.088,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): X. Not elsewhere classified,,1980,10.409,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): Total,,1980,56.327,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-68): 0/1. Professional, technical and related workers",,1980,4.23,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 2. Administrative and managerial workers,,1980,0.396,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 3. Clerical and related workers,,1980,14.816,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 4. Sales workers,,1980,4.003,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 5. Service workers,,1980,8.208,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1980,,Unreliable,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1980,8.167,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): X. Not elsewhere classified,,1980,2.995,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (Skill level): Total,,1979,244.646,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (Skill level): Total,,1979,190.761,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (Skill level): Total,,1979,53.885,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): Total,,1979,244.646,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 0/1. Professional, technical and related workers",,1979,10.635,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 2. Administrative and managerial workers,,1979,2.81,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 3. Clerical and related workers,,1979,26.601,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 4. Sales workers,,1979,15.689,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 5. Service workers,,1979,20.375,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1979,12.276,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1979,104.962,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): X. Not elsewhere classified,,1979,14.504,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): Total,,1979,190.761,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-68): 0/1. Professional, technical and related workers",,1979,5.405,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 2. Administrative and managerial workers,,1979,2.563,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 3. Clerical and related workers,,1979,14.763,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 4. Sales workers,,1979,12.481,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 5. Service workers,,1979,12.138,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1979,12.088,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1979,99.308,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): X. Not elsewhere classified,,1979,11.599,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): Total,,1979,53.885,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-68): 0/1. Professional, technical and related workers",,1979,5.23,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 2. Administrative and managerial workers,,1979,0.247,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 3. Clerical and related workers,,1979,11.838,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 4. Sales workers,,1979,3.208,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 5. Service workers,,1979,8.237,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1979,0.188,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1979,5.654,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): X. Not elsewhere classified,,1979,2.905,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (Skill level): Total,,1978,180.36,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (Skill level): Total,,1978,141.873,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (Skill level): Total,,1978,38.487,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): Total,,1978,180.36,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 0/1. Professional, technical and related workers",,1978,7.415,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 2. Administrative and managerial workers,,1978,3.215,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 3. Clerical and related workers,,1978,16.227,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 4. Sales workers,,1978,12.949,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 5. Service workers,,1978,16.548,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1978,9.244,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1978,75.132,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): X. Not elsewhere classified,,1978,10.835,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): Total,,1978,141.873,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-68): 0/1. Professional, technical and related workers",,1978,4.682,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 2. Administrative and managerial workers,,1978,2.949,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 3. Clerical and related workers,,1978,8.861,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 4. Sales workers,,1978,10.654,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 5. Service workers,,1978,10.973,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1978,9.014,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1978,70.852,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): X. Not elsewhere classified,,1978,7.796,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): Total,,1978,38.487,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-68): 0/1. Professional, technical and related workers",,1978,2.733,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 2. Administrative and managerial workers,,1978,0.266,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 3. Clerical and related workers,,1978,7.366,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 4. Sales workers,,1978,2.295,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 5. Service workers,,1978,5.575,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1978,0.23,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1978,4.28,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): X. Not elsewhere classified,,1978,3.039,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (Skill level): Total,,1977,185.409,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (Skill level): Total,,1977,138.494,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (Skill level): Total,,1977,46.915,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): Total,,1977,185.409,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 0/1. Professional, technical and related workers",,1977,8.808,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 2. Administrative and managerial workers,,1977,4.26,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 3. Clerical and related workers,,1977,17.275,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 4. Sales workers,,1977,13.663,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 5. Service workers,,1977,19.594,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1977,9.837,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1977,9.837,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): X. Not elsewhere classified,,1977,72.411,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): Total,,1977,138.494,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-68): 0/1. Professional, technical and related workers",,1977,5.198,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 2. Administrative and managerial workers,,1977,4.045,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 3. Clerical and related workers,,1977,8.234,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 4. Sales workers,,1977,9.48,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): 5. Service workers,,1977,11.019,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1977,9.677,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1977,67.212,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-68): X. Not elsewhere classified,,1977,7.785,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): Total,,1977,46.915,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-68): 0/1. Professional, technical and related workers",,1977,3.61,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 2. Administrative and managerial workers,,1977,0.215,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 3. Clerical and related workers,,1977,9.041,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 4. Sales workers,,1977,3.183,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): 5. Service workers,,1977,8.575,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1977,0.16,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1977,5.199,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-68): X. Not elsewhere classified,,1977,3.573,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (Skill level): Total,,1976,221.585,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (Skill level): Total,,1976,169.715,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (Skill level): Total,,1976,51.87,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): Total,,1976,221.585,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 0/1. Professional, technical and related workers",,1976,10.516,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 2. Administrative and managerial workers,,1976,2.707,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 3. Clerical and related workers,,1976,17.421,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 4. Sales workers,,1976,16.236,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): 5. Service workers,,1976,22.672,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 6. Agriculture, animal husbandry and forestry workers, fishermen and hunters",,1976,16.889,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-68): 7,8,9. Production and related workers, transport equipment operators and labourers",,1976,91.62,,,,Data reference period: Second semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-68): X. Not elsewhere classified,,1976,13.972,,,,Data reference period: Second semester
